flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
IBB519, ATR-42/72,2018-04-15,15:45,LANZAROTE,ACE,2,El vuelo ha despegado a las 15:44,15,25,Despejado,,,2018-04-15,16:30,GRAN CANARIA,LPA,-,El vuelo ha aterrizado a las 16:34,17,23,Abertura de claros,01,11,2018-04-15 18:49:13,2018-04-15 15:45:00,2018-04-15 16:30:00,45.0
IBB639, ATR-72,2018-04-15,19:00,TENERIFE NORTE,TFN,1,Salida prevista a las 19:00,17,23,Despejado,,4,2018-04-15,19:30,LA PALMA,SPC,N,Llegada prevista a las 19:30,17,23,Abertura de claros,LLNT,4,2018-04-15 18:49:13,2018-04-15 19:00:00,2018-04-15 19:30:00,30.0
VLG2020, AIRBUS A320,2018-04-16,10:30,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 10:30,14,22,Nubes altas,,,2018-04-16,12:00,GRANADA-JAÉN F.G.L.,GRX,-,Llegada prevista a las 12:00,6,21,Despejado, - ,,2018-04-15 18:49:13,2018-04-16 10:30:00,2018-04-16 12:00:00,90.0
CNF374, ATR-42/72,2018-04-15,18:20,TENERIFE NORTE,TFN,1,Salida prevista a las 18:20,17,23,Despejado,,3,2018-04-15,19:10,FUERTEVENTURA,FUE,1,Llegada prevista a las 19:10,16,24,Despejado,A,13,2018-04-15 18:49:12,2018-04-15 18:20:00,2018-04-15 19:10:00,50.0
IBE0556, AIRBUS A320,2018-04-16,15:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 15:55,7,17,Abertura de claros,,,2018-04-16,17:05,SANTANDER-SEVE BALLESTEROS,SDR,N,Llegada prevista a las 17:05,12,16,Chubascos dispersos,01,2,2018-04-15 18:49:12,2018-04-16 15:55:00,2018-04-16 17:05:00,70.0
IBE0488, AIRBUS A320,2018-04-16,11:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 11:50,7,17,Abertura de claros,,,2018-04-16,12:50,ASTURIAS,OVD,-,Llegada prevista a las 12:50,12,15,Lluvia, - ,,2018-04-15 18:49:12,2018-04-16 11:50:00,2018-04-16 12:50:00,60.0
IBS3894, 32A,2018-04-15,22:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 22:45,7,17,Abertura de claros,,,2018-04-15,23:50,SANTIAGO,SCQ,T,Llegada prevista a las 23:50,10,15,Lluvia débil,B,2,2018-04-15 18:49:12,2018-04-15 22:45:00,2018-04-15 23:50:00,65.0
EVE1128, 32A,2018-04-15,17:05,VALLADOLID,VLL,1,El vuelo ha despegado a las 16:53,6,16,Chubascos dispersos,,1,2018-04-15,18:20,SEVILLA,SVQ,1,El vuelo ha aterrizado a las 17:58,8,19,Nubosidad variable,B,4,2018-04-15 18:49:12,2018-04-15 17:05:00,2018-04-15 18:20:00,75.0
IBB181, ATR-72,2018-04-15,15:30,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 15:28,17,23,Abertura de claros,,,2018-04-15,16:00,TENERIFE NORTE,TFN,1,El vuelo ha aterrizado a las 15:53,17,23,Despejado,1,1,2018-04-15 18:49:11,2018-04-15 15:30:00,2018-04-15 16:00:00,30.0
IBE8810, BOMBARDIER CRJ-1000,2018-04-15,16:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 16:25,7,17,Abertura de claros,,,2018-04-15,17:35,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha aterrizado a las 17:30,14,23,Despejado,3,35,2018-04-15 18:49:11,2018-04-15 16:20:00,2018-04-15 17:35:00,75.0
AEA7505, EMBRAER ERJ-195,2018-04-15,16:25,BILBAO,BIO,O,El vuelo ha despegado a las 16:29,10,19,Lluvia débil,,4,2018-04-15,17:45,PALMA DE MALLORCA,PMI,N,El vuelo ha aterrizado a las 17:38,11,21,Despejado,NT,14,2018-04-15 18:49:11,2018-04-15 16:25:00,2018-04-15 17:45:00,80.0
IBB625, ATR-42/72,2018-04-15,18:30,TENERIFE NORTE,TFN,1,Salida prevista a las 18:30,17,23,Despejado,,1,2018-04-15,19:00,LA PALMA,SPC,N,Llegada prevista a las 19:00,17,23,Abertura de claros,LLNT,4,2018-04-15 18:49:11,2018-04-15 18:30:00,2018-04-15 19:00:00,30.0
IBE8592, BOMBARDIER CRJ-1000,2018-04-16,16:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 16:00,7,17,Abertura de claros,,,2018-04-16,17:30,ALMERIA,LEI,1,Llegada prevista a las 17:30,11,20,Despejado,1,1,2018-04-15 18:49:10,2018-04-16 16:00:00,2018-04-16 17:30:00,90.0
IBS9500, AIRBUS A320,2018-04-16,08:15,PALMA DE MALLORCA,PMI,-,Salida prevista a las 08:15,11,21,Despejado,,,2018-04-16,10:00,ASTURIAS,OVD,-,Llegada prevista a las 10:00,12,15,Lluvia, - ,,2018-04-15 18:49:10,2018-04-16 08:15:00,2018-04-16 10:00:00,105.0
IBE8847, ATR-72,2018-04-15,17:00,SEVILLA,SVQ,1,El vuelo ha despegado a las 16:51,8,19,Nubosidad variable,,,2018-04-15,18:30,VALENCIA,VLC,1,El vuelo ha aterrizado a las 18:14,11,26,Despejado,1,2,2018-04-15 18:49:10,2018-04-15 17:00:00,2018-04-15 18:30:00,90.0
IBE8954, BOMBARDIER CRJ-1000,2018-04-15,20:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 20:20,7,17,Abertura de claros,,,2018-04-15,21:50,MENORCA,MAH,1,Llegada prevista a las 21:50,12,20,Despejado,1,6,2018-04-15 18:49:10,2018-04-15 20:20:00,2018-04-15 21:50:00,90.0
IBB522, ATR-72,2018-04-15,15:45,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 15:43,17,23,Abertura de claros,,,2018-04-15,16:30,LANZAROTE,ACE,4,El vuelo ha aterrizado a las 16:23,15,25,Despejado,4,,2018-04-15 18:49:10,2018-04-15 15:45:00,2018-04-15 16:30:00,45.0
IBE8640, BOMBARDIER CRJ-1000,2018-04-16,08:15,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 08:15,7,17,Abertura de claros,,,2018-04-16,09:20,GRANADA-JAÉN F.G.L.,GRX,-,Llegada prevista a las 09:20,6,21,Despejado, - ,,2018-04-15 18:49:10,2018-04-16 08:15:00,2018-04-16 09:20:00,65.0
IBB637, ATR-42/72,2018-04-15,18:00,TENERIFE NORTE,TFN,1,Salida prevista a las 18:05,17,23,Despejado,,,2018-04-15,18:30,LA PALMA,SPC,N,Llegada prevista a las 18:30,17,23,Abertura de claros,LLNT,4,2018-04-15 18:49:10,2018-04-15 18:00:00,2018-04-15 18:30:00,30.0
VLG3942, AIRBUS A320,2018-04-15,16:40,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 16:36,11,21,Despejado,,,2018-04-15,18:15,SEVILLA,SVQ,1,El vuelo ha aterrizado a las 18:05,8,19,Nubosidad variable,B,2,2018-04-15 18:49:10,2018-04-15 16:40:00,2018-04-15 18:15:00,95.0
IBB226, BOMBARDIER CRJ-1000,2018-04-15,18:10,GRAN CANARIA,LPA,-,Salida prevista a las 18:10,17,23,Abertura de claros,,,2018-04-15,18:50,FUERTEVENTURA,FUE,1,Llegada prevista a las 18:50,16,24,Despejado,A,13,2018-04-15 18:49:10,2018-04-15 18:10:00,2018-04-15 18:50:00,40.0
VLG2010, AIRBUS A321,2018-04-16,07:20,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 07:20,14,22,Nubes altas,,,2018-04-16,08:50,GRANADA-JAÉN F.G.L.,GRX,-,Llegada prevista a las 08:50,6,21,Despejado, - ,,2018-04-15 18:49:09,2018-04-16 07:20:00,2018-04-16 08:50:00,90.0
RYR723, BOEING 737-800 WINGLETS,2018-04-15,21:05,PALMA DE MALLORCA,PMI,N,Salida prevista a las 21:05,11,21,Despejado,,,2018-04-15,23:10,SANTIAGO,SCQ,T,Llegada prevista a las 23:10,10,15,Lluvia débil,B,3,2018-04-15 18:49:09,2018-04-15 21:05:00,2018-04-15 23:10:00,125.0
VLG3718, 32B,2018-04-15,20:50,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 20:50,14,22,Nubes altas,,,2018-04-15,21:45,MENORCA,MAH,1,Llegada prevista a las 21:45,12,20,Despejado,1,5,2018-04-15 18:49:09,2018-04-15 20:50:00,2018-04-15 21:45:00,55.0
IBE8510, CANADAIR CRJ-900,2018-04-16,07:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 07:30,7,17,Abertura de claros,,,2018-04-16,08:45,JEREZ DE LA FRONTERA,XRY,-,Llegada prevista a las 08:45,10,18,Nubosidad variable,1A,2,2018-04-15 18:49:09,2018-04-16 07:30:00,2018-04-16 08:45:00,75.0
VLG1251, AIRBUS A320,2018-04-16,10:20,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 10:20,14,22,Nubes altas,,,2018-04-16,11:50,ALMERIA,LEI,1,Llegada prevista a las 11:50,11,20,Despejado,1,2,2018-04-15 18:49:08,2018-04-16 10:20:00,2018-04-16 11:50:00,90.0
VLG3255, AIRBUS A320,2018-04-15,14:20,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 14:12,17,23,Despejado,,14,2018-04-15,17:30,SEVILLA,SVQ,1,El vuelo ha aterrizado a las 17:09,8,19,Nubosidad variable,B,3,2018-04-15 18:49:08,2018-04-15 14:20:00,2018-04-15 17:30:00,190.0
IBE8670, BOMBARDIER CRJ-1000,2018-04-16,11:55,MENORCA,MAH,1,Salida prevista a las 11:55,12,20,Despejado,,,2018-04-16,13:35,SANTANDER-SEVE BALLESTEROS,SDR,N,Llegada prevista a las 13:35,12,16,Chubascos dispersos,01,1,2018-04-15 18:49:08,2018-04-16 11:55:00,2018-04-16 13:35:00,100.0
AEA9479, ATR-72,2018-04-15,17:35,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 17:30,17,23,Despejado,,3,2018-04-15,18:10,LA PALMA,SPC,N,Llegada prevista a las 18:10,17,23,Abertura de claros,LLNT,2,2018-04-15 18:49:08,2018-04-15 17:35:00,2018-04-15 18:10:00,35.0
IBE0478, AIRBUS A321,2018-04-16,07:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 07:35,7,17,Abertura de claros,,,2018-04-16,08:40,ASTURIAS,OVD,-,Llegada prevista a las 08:40,12,15,Lluvia, - ,,2018-04-15 18:49:07,2018-04-16 07:35:00,2018-04-16 08:40:00,65.0
IBB224, ATR-72,2018-04-15,17:50,GRAN CANARIA,LPA,-,Salida prevista a las 17:50,17,23,Abertura de claros,,,2018-04-15,18:30,FUERTEVENTURA,FUE,-,Llegada prevista a las 18:30,16,24,Despejado,A,13,2018-04-15 18:49:07,2018-04-15 17:50:00,2018-04-15 18:30:00,40.0
RYR7003, BOEING 737-800 WINGLETS,2018-04-15,18:10,GRAN CANARIA,LPA,-,Salida prevista a las 18:10,17,23,Abertura de claros,,,2018-04-15,22:00,SANTIAGO,SCQ,T,Llegada prevista a las 22:00,10,15,Lluvia débil,B,3,2018-04-15 18:49:07,2018-04-15 18:10:00,2018-04-15 22:00:00,230.0
AEA9420, ATR-72,2018-04-15,18:30,TENERIFE NORTE,TFN,1,Salida prevista a las 18:30,17,23,Despejado,,,2018-04-15,19:00,GRAN CANARIA,LPA,-,Llegada prevista a las 19:00,17,23,Abertura de claros,01,12,2018-04-15 18:49:07,2018-04-15 18:30:00,2018-04-15 19:00:00,30.0
IBB315, ATR-72,2018-04-15,17:10,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:08,17,23,Abertura de claros,,,2018-04-15,18:00,LA PALMA,SPC,N,Llegada prevista a las 17:57,17,23,Abertura de claros,LLNT,4,2018-04-15 18:49:07,2018-04-15 17:10:00,2018-04-15 18:00:00,50.0
IBB456, ATR-42/72,2018-04-15,15:30,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 15:30,17,23,Despejado,,2,2018-04-15,16:20,LANZAROTE,ACE,4,El vuelo ha aterrizado a las 16:21,15,25,Despejado,4,,2018-04-15 18:49:07,2018-04-15 15:30:00,2018-04-15 16:20:00,50.0
AEA7302, EMBRAER ERJ-195,2018-04-16,10:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Salida prevista a las 10:40,7,17,Abertura de claros,,,2018-04-16,11:50,VIGO,VGO,1,Llegada prevista a las 11:50,11,15,Lluvia débil,S1,2,2018-04-15 18:49:07,2018-04-16 10:40:00,2018-04-16 11:50:00,70.0
VLG3516, 32B,2018-04-15,17:00,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 17:06,14,22,Nubes altas,,,2018-04-15,18:00,IBIZA,IBZ,1,El vuelo ha aterrizado a las 18:00,12,20,Despejado,02,5,2018-04-15 18:49:07,2018-04-15 17:00:00,2018-04-15 18:00:00,60.0
IBE8594, BOMBARDIER CRJ-1000,2018-04-16,09:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 09:00,7,17,Abertura de claros,,,2018-04-16,10:10,ALMERIA,LEI,1,Llegada prevista a las 10:10,11,20,Despejado,1,1,2018-04-15 18:49:06,2018-04-16 09:00:00,2018-04-16 10:10:00,70.0
IBE8962, CANADAIR CRJ-200,2018-04-16,10:00,BILBAO,BIO,O,Salida prevista a las 10:00,10,19,Lluvia débil,,12,2018-04-16,11:05,VIGO,VGO,1,Llegada prevista a las 11:05,11,15,Lluvia débil,S1,2,2018-04-15 18:49:06,2018-04-16 10:00:00,2018-04-16 11:05:00,65.0
IBE8648, BOMBARDIER CRJ-1000,2018-04-15,21:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 21:55,7,17,Abertura de claros,,,2018-04-15,23:00,GRANADA-JAÉN F.G.L.,GRX,1,Llegada prevista a las 23:00,6,21,Despejado,2,2,2018-04-15 18:49:06,2018-04-15 21:55:00,2018-04-15 23:00:00,65.0
IBB472, ATR-72,2018-04-15,15:20,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 15:18,17,23,Despejado,,,2018-04-15,16:10,LANZAROTE,ACE,4,El vuelo ha aterrizado a las 16:05,15,25,Despejado,4,,2018-04-15 18:49:06,2018-04-15 15:20:00,2018-04-15 16:10:00,50.0
VLG3964, AIRBUS A320,2018-04-15,16:35,SEVILLA,SVQ,1,El vuelo ha despegado a las 16:29,8,19,Nubosidad variable,,6,2018-04-15,17:45,VALENCIA,VLC,1,El vuelo ha aterrizado a las 17:29,11,26,Despejado,3,9,2018-04-15 18:49:06,2018-04-15 16:35:00,2018-04-15 17:45:00,70.0
IBE0406, AIRBUS A319,2018-04-15,21:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 21:40,7,17,Abertura de claros,,,2018-04-15,22:55,JEREZ DE LA FRONTERA,XRY,T,Llegada prevista a las 22:55,10,18,Nubosidad variable,1A,2,2018-04-15 18:49:06,2018-04-15 21:40:00,2018-04-15 22:55:00,75.0
IBE8798, ATR-72,2018-04-16,16:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 16:40,7,17,Abertura de claros,,,2018-04-16,18:25,MELILLA,MLN,T,Llegada prevista a las 18:25,14,19,Despejado,SLL,1,2018-04-15 18:49:06,2018-04-16 16:40:00,2018-04-16 18:25:00,105.0
VLG1314, AIRBUS A319,2018-04-15,16:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 16:41,14,22,Nubes altas,,,2018-04-15,17:30,VALENCIA,VLC,1,El vuelo ha aterrizado a las 17:34,11,26,Despejado,3,7,2018-04-15 18:49:05,2018-04-15 16:30:00,2018-04-15 17:30:00,60.0
AEA5005, ATR-72,2018-04-16,16:35,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 16:35,14,23,Despejado,,,2018-04-16,17:20,MELILLA,MLN,T,Llegada prevista a las 17:20,14,19,Despejado,SLL,2,2018-04-15 18:49:05,2018-04-16 16:35:00,2018-04-16 17:20:00,45.0
IBB420, ATR-72,2018-04-15,17:30,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 17:30,17,23,Despejado,,,2018-04-15,18:20,FUERTEVENTURA,FUE,-,Llegada prevista a las 18:20,16,24,Despejado,A,14,2018-04-15 18:49:05,2018-04-15 17:30:00,2018-04-15 18:20:00,50.0
IBE8734, ATR-72,2018-04-15,19:05,VALENCIA,VLC,1,Salida prevista a las 19:05,11,26,Despejado,,,2018-04-15,20:20,MENORCA,MAH,1,Llegada prevista a las 20:20,12,20,Despejado,1,4,2018-04-15 18:49:05,2018-04-15 19:05:00,2018-04-15 20:20:00,75.0
VLG1292, AIRBUS A320,2018-04-16,09:25,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 09:25,14,22,Nubes altas,,,2018-04-16,11:10,A CORUÑA,LCG,-,Llegada prevista a las 11:10,11,15,Lluvia débil, - ,,2018-04-15 18:49:05,2018-04-16 09:25:00,2018-04-16 11:10:00,105.0
VLG1702, AIRBUS A320,2018-04-16,07:30,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 07:30,14,22,Nubes altas,,,2018-04-16,09:20,VIGO,VGO,1,Llegada prevista a las 09:20,11,15,Lluvia débil,S1,3,2018-04-15 18:49:05,2018-04-16 07:30:00,2018-04-16 09:20:00,110.0
AEA4014, ATR-72,2018-04-15,16:15,VALENCIA,VLC,1,El vuelo ha despegado a las 16:22,11,26,Despejado,,,2018-04-15,17:15,PALMA DE MALLORCA,PMI,N,El vuelo ha aterrizado a las 17:23,11,21,Despejado,NT,16,2018-04-15 18:49:05,2018-04-15 16:15:00,2018-04-15 17:15:00,60.0
RYR2207, BOEING 737-800 WINGLETS,2018-04-15,16:15,VALENCIA,VLC,1,El vuelo ha despegado a las 16:15,11,26,Despejado,,,2018-04-15,17:30,SEVILLA,SVQ,1,El vuelo ha aterrizado a las 17:23,8,19,Nubosidad variable,B,5,2018-04-15 18:49:05,2018-04-15 16:15:00,2018-04-15 17:30:00,75.0
IBE0554, AIRBUS A319,2018-04-16,11:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 11:55,7,17,Abertura de claros,,,2018-04-16,13:05,SANTANDER-SEVE BALLESTEROS,SDR,N,Llegada prevista a las 13:05,12,16,Chubascos dispersos,01,2,2018-04-15 18:49:04,2018-04-16 11:55:00,2018-04-16 13:05:00,70.0
RYR5317, BOEING 737-800 WINGLETS,2018-04-15,20:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,Salida prevista a las 20:35,7,17,Abertura de claros,,,2018-04-15,21:55,SANTIAGO,SCQ,T,Llegada prevista a las 21:55,10,15,Lluvia débil,B,3,2018-04-15 18:49:04,2018-04-15 20:35:00,2018-04-15 21:55:00,80.0
VLG2016, 32A,2018-04-15,20:30,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 20:30,14,22,Nubes altas,,,2018-04-15,22:00,GRANADA-JAÉN F.G.L.,GRX,1,Llegada prevista a las 22:00,6,21,Despejado,2,2,2018-04-15 18:49:04,2018-04-15 20:30:00,2018-04-15 22:00:00,90.0
IBE8972, BOMBARDIER CRJ-1000,2018-04-15,16:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 16:17,7,17,Abertura de claros,,,2018-04-15,17:10,VALENCIA,VLC,1,El vuelo ha aterrizado a las 17:04,11,26,Despejado,2,4,2018-04-15 18:49:04,2018-04-15 16:10:00,2018-04-15 17:10:00,60.0
VOE3925, BOEING 717,2018-04-15,15:40,ASTURIAS,OVD,1,El vuelo ha despegado a las 15:50,12,15,Lluvia,,5,2018-04-15,17:10,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha aterrizado a las 17:19,14,23,Despejado,3,40,2018-04-15 18:49:04,2018-04-15 15:40:00,2018-04-15 17:10:00,90.0
IBE0404, AIRBUS A319,2018-04-15,15:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 15:42,7,17,Abertura de claros,,,2018-04-15,17:00,JEREZ DE LA FRONTERA,XRY,T,El vuelo ha aterrizado a las 16:50,10,18,Nubosidad variable,1A,2,2018-04-15 18:49:04,2018-04-15 15:45:00,2018-04-15 17:00:00,75.0
AEA9435, ATR-72,2018-04-15,17:20,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:31,17,23,Abertura de claros,,,2018-04-15,18:00,FUERTEVENTURA,FUE,1,Llegada prevista a las 18:00,16,24,Despejado,A,13,2018-04-15 18:49:04,2018-04-15 17:20:00,2018-04-15 18:00:00,40.0
VLG3700, 32A,2018-04-15,17:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 18:01,14,22,Nubes altas,,,2018-04-15,18:50,MENORCA,MAH,1,Llegada prevista a las 18:45,12,20,Despejado,1,4,2018-04-15 18:49:04,2018-04-15 17:55:00,2018-04-15 18:50:00,55.0
IBE8270, ATR-72,2018-04-16,16:25,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 16:25,14,23,Despejado,,,2018-04-16,17:15,MELILLA,MLN,T,Llegada prevista a las 17:15,14,19,Despejado,SLL,1,2018-04-15 18:49:04,2018-04-16 16:25:00,2018-04-16 17:15:00,50.0
IBE8931, CANADAIR CRJ-200,2018-04-16,08:40,SEVILLA,SVQ,-,Salida prevista a las 08:40,8,19,Nubosidad variable,,,2018-04-16,09:35,ALMERIA,LEI,1,Llegada prevista a las 09:35,11,20,Despejado,1,1,2018-04-15 18:49:02,2018-04-16 08:40:00,2018-04-16 09:35:00,55.0
VLG2014, 32A,2018-04-15,17:10,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 17:26,14,22,Nubes altas,,,2018-04-15,18:40,GRANADA-JAÉN F.G.L.,GRX,1,Llegada prevista a las 18:49,6,21,Despejado,2,2,2018-04-15 18:49:02,2018-04-15 17:10:00,2018-04-15 18:40:00,90.0
IBB180, ATR-42/72,2018-04-15,15:30,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 15:27,17,23,Despejado,,1,2018-04-15,16:00,GRAN CANARIA,LPA,-,El vuelo ha aterrizado a las 16:04,17,23,Abertura de claros,01,11,2018-04-15 18:49:02,2018-04-15 15:30:00,2018-04-15 16:00:00,30.0
IBB220, ATR-72,2018-04-15,17:00,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:04,17,23,Abertura de claros,,,2018-04-15,17:40,FUERTEVENTURA,FUE,1,El vuelo ha aterrizado a las 17:39,16,24,Despejado,A,14,2018-04-15 18:49:02,2018-04-15 17:00:00,2018-04-15 17:40:00,40.0
IBE8790, ATR-72,2018-04-16,13:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 13:10,7,17,Abertura de claros,,,2018-04-16,14:55,MELILLA,MLN,T,Llegada prevista a las 14:55,14,19,Despejado,SLL,2,2018-04-15 18:49:02,2018-04-16 13:10:00,2018-04-16 14:55:00,105.0
IBB623, ATR-42/72,2018-04-15,17:00,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 16:58,17,23,Despejado,,4,2018-04-15,17:30,LA PALMA,SPC,N,El vuelo ha aterrizado a las 17:27,17,23,Abertura de claros,LLNT,4,2018-04-15 18:49:02,2018-04-15 17:00:00,2018-04-15 17:30:00,30.0
IBE8792, ATR-72,2018-04-16,10:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 10:50,7,17,Abertura de claros,,,2018-04-16,12:35,MELILLA,MLN,T,Llegada prevista a las 12:35,14,19,Despejado,SLL,2,2018-04-15 18:49:01,2018-04-16 10:50:00,2018-04-16 12:35:00,105.0
IBE8642, BOMBARDIER CRJ-1000,2018-04-15,16:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 16:16,7,17,Abertura de claros,,,2018-04-15,17:15,GRANADA-JAÉN F.G.L.,GRX,1,El vuelo ha aterrizado a las 17:16,6,21,Despejado,2,2,2018-04-15 18:49:01,2018-04-15 16:10:00,2018-04-15 17:15:00,65.0
IBE8264, ATR-72,2018-04-16,13:45,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 13:45,14,23,Despejado,,,2018-04-16,14:35,MELILLA,MLN,T,Llegada prevista a las 14:35,14,19,Despejado,SLL,1,2018-04-15 18:49:01,2018-04-16 13:45:00,2018-04-16 14:35:00,50.0
RYR5676, BOEING 737-800 WINGLETS,2018-04-15,15:20,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 15:29,11,21,Despejado,,,2018-04-15,17:00,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha aterrizado a las 16:51,14,23,Despejado,3,41,2018-04-15 18:49:01,2018-04-15 15:20:00,2018-04-15 17:00:00,100.0
VLG1573, AIRBUS A320,2018-04-16,06:55,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 06:55,14,22,Nubes altas,,,2018-04-16,08:30,ASTURIAS,OVD,-,Llegada prevista a las 08:30,12,15,Lluvia, - ,,2018-04-15 18:49:01,2018-04-16 06:55:00,2018-04-16 08:30:00,95.0
IBB633, ATR-42/72,2018-04-15,16:00,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 15:57,17,23,Despejado,,,2018-04-15,16:30,LA PALMA,SPC,N,El vuelo ha aterrizado a las 16:29,17,23,Abertura de claros,LLNT,4,2018-04-15 18:49:01,2018-04-15 16:00:00,2018-04-15 16:30:00,30.0
IBE8262, ATR-72,2018-04-16,09:20,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 09:20,14,23,Despejado,,,2018-04-16,10:10,MELILLA,MLN,T,Llegada prevista a las 10:10,14,19,Despejado,SLL,1,2018-04-15 18:49:00,2018-04-16 09:20:00,2018-04-16 10:10:00,50.0
VLG1571, 32A,2018-04-15,22:00,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 22:00,14,22,Nubes altas,,,2018-04-15,23:35,ASTURIAS,OVD,1,Llegada prevista a las 23:35,12,15,Lluvia,SC,3,2018-04-15 18:49:00,2018-04-15 22:00:00,2018-04-15 23:35:00,95.0
IBE0530, AIRBUS A320,2018-04-16,07:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 07:35,7,17,Abertura de claros,,,2018-04-16,08:45,VIGO,VGO,1,Llegada prevista a las 08:45,11,15,Lluvia débil,S1,2,2018-04-15 18:49:00,2018-04-16 07:35:00,2018-04-16 08:45:00,70.0
IBE0482, AIRBUS A320,2018-04-15,22:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 22:00,7,17,Abertura de claros,,,2018-04-15,23:10,ASTURIAS,OVD,1,Llegada prevista a las 23:10,12,15,Lluvia,SC,3,2018-04-15 18:48:59,2018-04-15 22:00:00,2018-04-15 23:10:00,70.0
IBE8600, BOMBARDIER CRJ-1000,2018-04-15,21:15,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 21:15,7,17,Abertura de claros,,,2018-04-15,22:25,ALMERIA,LEI,1,Llegada prevista a las 22:25,11,20,Despejado,1,1,2018-04-15 18:48:59,2018-04-15 21:15:00,2018-04-15 22:25:00,70.0
