flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
GMI2863, AIRBUS A319,2018-04-14,11:40,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 11:50,16,22,Nubes altas,,1,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-14 14:34:56,2018-04-14 11:40:00,,
VLG8152, AIRBUS A320,2018-04-14,12:35,VALENCIA,VLC,1,El vuelo ha despegado a las 12:32,10,18,Nubosidad variable,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 14:34:56,2018-04-14 12:35:00,,
ANE8482, BOMBARDIER CRJ-1000,2018-04-14,10:40,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 13:11,11,15,Lluvia moderada,,,,-,MENORCA,MAH,-,-,,,-,-,,2018-04-14 14:34:56,2018-04-14 10:40:00,,
DLH1157, 32A,2018-04-14,12:55,IBIZA,IBZ,1,El vuelo ha despegado a las 13:28,12,16,Llovizna ,,6,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-14 14:34:55,2018-04-14 12:55:00,,
TVF4905, BOEING 737-800 WINGLETS,2018-04-14,12:25,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 12:48,11,21,Despejado,,,,-,LYON,LYS,-,-,,,-,-,,2018-04-14 14:34:55,2018-04-14 12:25:00,,
RYR6765, BOEING 737-800 WINGLETS,2018-04-14,11:30,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 11:24,17,21,Nubes altas,,,,-,BOURNEMOUTH,BOH,-,-,,,-,-,,2018-04-14 13:34:14,2018-04-14 11:30:00,,
CCA840, AIRBUS A330-200,2018-04-14,11:40,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:47,13,17,Lluvia,,,,-,SHANGHAI,PVG,-,-,,,-,-,,2018-04-14 13:34:11,2018-04-14 11:40:00,,
FIN1722, 32B,2018-04-14,11:20,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 11:14,17,21,Nubes altas,,,,-,HELSINKI,HEL,-,-,,,-,-,,2018-04-14 13:34:10,2018-04-14 11:20:00,,
EXS602, BOEING 737-300 WINGLETS,2018-04-14,12:20,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:27,11,15,Lluvia moderada,,,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 13:34:09,2018-04-14 12:20:00,,
DE1443, AIRBUS A320,2018-04-14,11:15,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 11:15,17,21,Nubes altas,,,,-,HANNOVER,HAJ,-,-,,,-,-,,2018-04-14 13:34:09,2018-04-14 11:15:00,,
TOM5627, BOEING 737-800 WINGLETS,2018-04-14,12:10,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:12,11,15,Lluvia moderada,,,,-,LONDRES /LUTON,LTN,-,-,,,-,-,,2018-04-14 13:34:07,2018-04-14 12:10:00,,
SAS1514, AIRBUS A320,2018-04-14,12:10,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:11,11,15,Lluvia moderada,,,,-,AARHUS/TIRSTRUP,AAR,-,-,,,-,-,,2018-04-14 13:34:06,2018-04-14 12:10:00,,
THY1854, AIRBUS A330-300,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:36,13,17,Lluvia,,,,-,ESTAMBUL,IST,-,-,,,-,-,,2018-04-14 13:34:05,2018-04-14 11:35:00,,
DK1749, AIRBUS A330-300,2018-04-14,12:00,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:07,11,15,Lluvia moderada,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-14 13:34:05,2018-04-14 12:00:00,,
EWG9575, AIRBUS A340-300,2018-04-14,12:00,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:11,11,15,Lluvia moderada,,,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-14 13:34:04,2018-04-14 12:00:00,,
BRU870, EMBRAER ERJ-195,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 11:38,13,17,Lluvia,,,,-,MINSK /INTERNACIONAL 2,MSQ,-,-,,,-,-,,2018-04-14 13:34:04,2018-04-14 11:35:00,,
VLG6001, AIRBUS A319,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:34,13,17,Lluvia,,,,-,FLORENCIA / PERETOLA,FLR,-,-,,,-,-,,2018-04-14 13:34:02,2018-04-14 11:35:00,,
DK1433, 32B,2018-04-14,12:00,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:18,11,15,Lluvia moderada,,,,-,MALMO-STURUP,MMX,-,-,,,-,-,,2018-04-14 13:34:02,2018-04-14 12:00:00,,
EXS1204, BOEING 737-800 WINGLETS,2018-04-14,12:25,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 12:19,11,21,Despejado,,,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-14 13:34:01,2018-04-14 12:25:00,,
VLG1882, AIRBUS A320,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:46,13,17,Lluvia,,,,-,BERLIN /TEGEL,TXL,-,-,,,-,-,,2018-04-14 13:34:00,2018-04-14 11:35:00,,
EXS190, BOEING 737-800 WINGLETS,2018-04-14,12:00,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:06,11,15,Lluvia moderada,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-14 13:34:00,2018-04-14 12:00:00,,
EZY8620, 32A,2018-04-14,11:55,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:24,11,15,Lluvia moderada,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 13:33:59,2018-04-14 11:55:00,,
TUI2205, 7S8,2018-04-14,10:55,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:53,17,21,Nubes altas,,,,-,BASEL /MULHOUSE,BSL,-,-,,,-,-,,2018-04-14 13:33:59,2018-04-14 10:55:00,,
EWG2261, 32A,2018-04-14,10:50,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:58,17,21,Nubes altas,,,,-,STUTTGART,STR,-,-,,,-,-,,2018-04-14 13:33:58,2018-04-14 10:50:00,,
FIN1712, 32B,2018-04-14,11:55,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:02,11,15,Lluvia moderada,,,,-,HELSINKI,HEL,-,-,,,-,-,,2018-04-14 13:33:58,2018-04-14 11:55:00,,
EXS302, BOEING 737-300,2018-04-14,12:25,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:27,10,22,Nubosidad variable,,,,-,BELFAST,BFS,-,-,,,-,-,,2018-04-14 13:33:57,2018-04-14 12:25:00,,
RYR1203, BOEING 737-800 WINGLETS,2018-04-14,11:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:21,11,15,Lluvia moderada,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:57,2018-04-14 11:50:00,,
EIN583, AIRBUS A330,2018-04-14,12:20,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 12:27,11,21,Despejado,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:57,2018-04-14 12:20:00,,
RYR4756, BOEING 737-800 WINGLETS,2018-04-14,12:15,LANZAROTE,ACE,1,El vuelo ha despegado a las 12:22,15,22,Nubes altas,,2,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-14 13:33:57,2018-04-14 12:15:00,,
EXS584, BOEING 737-800 WINGLETS,2018-04-14,12:20,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:19,10,22,Nubosidad variable,,,,-,NEWCASTLE,NCL,-,-,,,-,-,,2018-04-14 13:33:56,2018-04-14 12:20:00,,
TUI2259, 7S8,2018-04-14,10:50,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:41,17,21,Nubes altas,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-14 13:33:56,2018-04-14 10:50:00,,
EXS606, BOEING 737-800 WINGLETS,2018-04-14,12:15,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 12:06,11,21,Despejado,,,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 13:33:55,2018-04-14 12:15:00,,
EXS178, BOEING 737-800 WINGLETS,2018-04-14,12:15,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:05,10,22,Nubosidad variable,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-14 13:33:55,2018-04-14 12:15:00,,
RYR3442, BOEING 737-800 WINGLETS,2018-04-14,11:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:05,11,15,Lluvia moderada,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 13:33:54,2018-04-14 11:50:00,,
EZY8682, AIRBUS A320,2018-04-14,12:05,LANZAROTE,ACE,1,El vuelo ha despegado a las 12:15,15,22,Nubes altas,,9,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 13:33:54,2018-04-14 12:05:00,,
PRI584, BOEING 737-800 WINGLETS,2018-04-14,12:10,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 12:10,11,21,Despejado,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-14 13:33:54,2018-04-14 12:10:00,,
TAP1105, ATR-72,2018-04-14,15:15,SEVILLA,SVQ,1,Salida prevista a las 15:15,6,19,Nubes altas,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 13:33:54,2018-04-14 15:15:00,,
EXS858, BOEING 737-300 WINGLETS,2018-04-14,12:10,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 12:09,11,21,Despejado,,,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-14 13:33:53,2018-04-14 12:10:00,,
RYR3173, BOEING 737-800 WINGLETS,2018-04-14,11:55,LANZAROTE,ACE,1,El vuelo ha despegado a las 11:51,15,22,Nubes altas,,5,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 13:33:53,2018-04-14 11:55:00,,
TOM1693, BOEING 757-200  WINGLETS,2018-04-14,11:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:56,11,15,Lluvia moderada,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-14 13:33:53,2018-04-14 11:50:00,,
VLG3184, AIRBUS A321,2018-04-14,10:50,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:52,17,21,Nubes altas,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 13:33:53,2018-04-14 10:50:00,,
SAS4676, BOEING 737-800 WINGLETS,2018-04-14,12:00,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:13,10,22,Nubosidad variable,,,,-,OSLO / GARDERMOEN,OSL,-,-,,,-,-,,2018-04-14 13:33:53,2018-04-14 12:00:00,,
VLG2474, AIRBUS A320,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:40,13,17,Lluvia,,,,-,SPLIT,SPU,-,-,,,-,-,,2018-04-14 13:33:53,2018-04-14 11:35:00,,
IBE8374, BOMBARDIER CRJ-1000,2018-04-14,11:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 11:32,5,17,Nubosidad variable,,,,-,TANGER,TNG,-,-,,,-,-,,2018-04-14 13:33:52,2018-04-14 11:30:00,,
RYR1589, BOEING 737-800 WINGLETS,2018-04-14,11:25,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 11:26,17,22,Despejado,,33,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-14 13:33:50,2018-04-14 11:25:00,,
IBS3730, AIRBUS A320,2018-04-14,11:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 11:35,5,17,Nubosidad variable,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-14 13:33:50,2018-04-14 11:30:00,,
ROT422, BOEING 737-700 WINGLETS,2018-04-14,11:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:35,13,17,Lluvia,,,,-,BUCAREST,OTP,-,-,,,-,-,,2018-04-14 13:33:50,2018-04-14 11:30:00,,
DE1453, AIRBUS A320,2018-04-14,11:30,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 11:26,16,22,Nubes altas,,15,,-,STUTTGART,STR,-,-,,,-,-,,2018-04-14 13:33:50,2018-04-14 11:30:00,,
EXS186, BOEING 737-800 WINGLETS,2018-04-14,12:05,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:57,11,21,Despejado,,,,-,LEEDS/BRADFORD,LBA,-,-,,,-,-,,2018-04-14 13:33:50,2018-04-14 12:05:00,,
EXS756, BOEING 737-800 WINGLETS,2018-04-14,11:25,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 11:17,17,22,Despejado,,4,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 13:33:49,2018-04-14 11:25:00,,
RYR2153, BOEING 737-800 WINGLETS,2018-04-14,12:00,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:14,10,22,Nubosidad variable,,,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-14 13:33:49,2018-04-14 12:00:00,,
EXS1276, BOEING 737-800 WINGLETS,2018-04-14,11:45,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:50,11,15,Lluvia moderada,,,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-14 13:33:48,2018-04-14 11:45:00,,
RYR8167, BOEING 737-800 WINGLETS,2018-04-14,11:25,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 11:28,17,22,Despejado,,13,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:48,2018-04-14 11:25:00,,
TOM1633, BOEING 757-200  WINGLETS,2018-04-14,11:55,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:42,10,22,Nubosidad variable,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-14 13:33:48,2018-04-14 11:55:00,,
IBE2284, ATR-42/72,2018-04-14,11:20,LANZAROTE,ACE,-,El vuelo ha despegado a las 11:20,15,22,Nubes altas,,,,-,TENERIFE NORTE,TFN,-,-,,,-,-,,2018-04-14 13:33:47,2018-04-14 11:20:00,,
VLG6240, AIRBUS A319,2018-04-14,11:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:52,13,17,Lluvia,,,,-,BASEL /MULHOUSE,BSL,-,-,,,-,-,,2018-04-14 13:33:46,2018-04-14 11:30:00,,
EXS832, BOEING 737-800 WINGLETS,2018-04-14,11:45,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:42,11,15,Lluvia moderada,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 13:33:46,2018-04-14 11:45:00,,
SAS4664, BOEING 737-700 WINGLETS,2018-04-14,11:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:31,10,22,Nubosidad variable,,,,-,KRISTIANSAND/KJEVIK,KRS,-,-,,,-,-,,2018-04-14 13:33:46,2018-04-14 11:45:00,,
IBK8463, BOEING 737-800 WINGLETS,2018-04-14,11:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:47,10,22,Nubosidad variable,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-14 13:33:44,2018-04-14 11:45:00,,
EZY6194, 32A,2018-04-14,11:10,LANZAROTE,ACE,1,El vuelo ha despegado a las 11:02,15,22,Nubes altas,,2,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 11:10:00,,
ENT548, BOEING 737-800 WINGLETS,2018-04-14,12:35,VALENCIA,VLC,1,El vuelo ha despegado a las 12:27,10,18,Nubosidad variable,,,,-,ROMA /FIUMICINO,FCO,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 12:35:00,,
IBE3340, AIRBUS A320,2018-04-14,11:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 11:36,5,17,Nubosidad variable,,,,-,MARRAKECH,RAK,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 11:25:00,,
TUI2239, 7S8,2018-04-14,10:40,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:41,17,21,Nubes altas,,,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 10:40:00,,
BAW467, AIRBUS A320,2018-04-14,12:25,BILBAO,BIO,O,El vuelo ha despegado a las 12:16,10,19,Nubosidad variable,,6,,-,LONDRES / HEATHROW,LHR,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 12:25:00,,
EZY8712, 32A,2018-04-14,11:15,LA PALMA,SPC,N,El vuelo ha despegado a las 11:06,17,21,Nubes altas,,3,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 11:15:00,,
RYR9145, BOEING 737-800 WINGLETS,2018-04-14,11:20,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 11:44,13,17,Lluvia,,,,-,LIVERPOOL,LPL,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 11:20:00,,
PRI544, BOEING 737-800 WINGLETS,2018-04-14,11:40,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:38,11,15,Lluvia moderada,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 11:40:00,,
TOM7605, BOEING 737-800 WINGLETS,2018-04-14,11:40,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:58,10,22,Nubosidad variable,,,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-14 13:33:43,2018-04-14 11:40:00,,
RYR4754, BOEING 737-800 WINGLETS,2018-04-14,11:10,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 11:05,17,22,Despejado,,34,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-14 13:33:42,2018-04-14 11:10:00,,
VLG1820, AIRBUS A320,2018-04-14,11:20,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:44,13,17,Lluvia,,,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-14 13:33:42,2018-04-14 11:20:00,,
DK1859, 32B,2018-04-14,11:30,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:09,11,15,Lluvia moderada,,,,-,GOTEMBURGO,GOT,-,-,,,-,-,,2018-04-14 13:33:42,2018-04-14 11:30:00,,
RYR7125, BOEING 737-800 WINGLETS,2018-04-14,11:05,LANZAROTE,ACE,1,El vuelo ha despegado a las 11:10,15,22,Nubes altas,,4,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:42,2018-04-14 11:05:00,,
RYR8183, BOEING 737-800 WINGLETS,2018-04-14,11:15,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 11:20,16,22,Nubes altas,,9,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:42,2018-04-14 11:15:00,,
RYR8163, BOEING 737-800 WINGLETS,2018-04-14,11:55,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 12:14,11,21,Despejado,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:41,2018-04-14 11:55:00,,
TFL628, BOEING 737-800 WINGLETS,2018-04-14,10:30,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:30,17,21,Nubes altas,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-14 13:33:41,2018-04-14 10:30:00,,
RYR2834, BOEING 737-800 WINGLETS,2018-04-14,11:15,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 11:48,13,17,Lluvia,,,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-14 13:33:41,2018-04-14 11:15:00,,
AAL037, BOEING 777-200,2018-04-14,11:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 11:46,5,17,Nubosidad variable,,,,-,DALLAS-FORT WORTH INTL.,DFW,-,-,,,-,-,,2018-04-14 13:33:41,2018-04-14 11:10:00,,
SAS4654, BOEING 737-800,2018-04-14,11:30,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:24,10,22,Nubosidad variable,,,,-,TRONDHEIM,TRD,-,-,,,-,-,,2018-04-14 13:33:41,2018-04-14 11:30:00,,
KLM1686, EMBRAER 190,2018-04-14,11:50,BILBAO,BIO,O,El vuelo ha despegado a las 11:57,10,19,Nubosidad variable,,2,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 13:33:41,2018-04-14 11:50:00,,
EXS134, BOEING 737-800 WINGLETS,2018-04-14,11:55,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:46,11,21,Despejado,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-14 13:33:40,2018-04-14 11:55:00,,
VLG1540, 32A,2018-04-14,11:45,BILBAO,BIO,O,El vuelo ha despegado a las 11:42,10,19,Nubosidad variable,,3,,-,ROMA /FIUMICINO,FCO,-,-,,,-,-,,2018-04-14 13:33:40,2018-04-14 11:45:00,,
SWR2153, AIRBUS A321,2018-04-14,11:30,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:02,11,15,Lluvia moderada,,,,-,ZURICH,ZRH,-,-,,,-,-,,2018-04-14 13:33:40,2018-04-14 11:30:00,,
EXS718, BOEING 737-300 WINGLETS,2018-04-14,11:30,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 12:04,11,15,Lluvia moderada,,,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-14 13:33:40,2018-04-14 11:30:00,,
EWG9531, 32A,2018-04-14,11:30,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 12:05,10,22,Nubosidad variable,,,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-14 13:33:40,2018-04-14 11:30:00,,
TAP1097, ATR-42/72,2018-04-14,12:00,VALENCIA,VLC,1,El vuelo ha despegado a las 12:01,10,18,Nubosidad variable,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 12:00:00,,
TUI2353, BOEING 737-800 WINGLETS,2018-04-14,11:00,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 10:41,16,22,Nubes altas,,14,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 11:00:00,,
RYR7045, BOEING 737-800 WINGLETS,2018-04-14,11:55,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 12:16,11,21,Despejado,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 11:55:00,,
RYR6209, BOEING 737-800 WINGLETS,2018-04-14,10:40,LANZAROTE,ACE,1,El vuelo ha despegado a las 10:34,15,22,Nubes altas,,7,,-,DUSSELDORF /WEEZE,NRN,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 10:40:00,,
EXS532, BOEING 737-800 WINGLETS,2018-04-14,11:30,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:29,11,15,Lluvia moderada,,,,-,NEWCASTLE,NCL,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 11:30:00,,
EIN563, AIRBUS A320,2018-04-14,11:00,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 11:50,13,17,Lluvia,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 11:00:00,,
RYR7763, BOEING 737-800 WINGLETS,2018-04-14,11:25,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:54,10,22,Nubosidad variable,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:39,2018-04-14 11:25:00,,
RYR9045, BOEING 737-800 WINGLETS,2018-04-14,10:50,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 12:22,13,17,Lluvia,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:38,2018-04-14 10:50:00,,
DLH1839, AIRBUS A320,2018-04-14,11:40,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:41,11,21,Despejado,,,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 13:33:38,2018-04-14 11:40:00,,
AEA1007, BOEING 737-800 WINGLETS,2018-04-14,11:55,VALENCIA,VLC,1,El vuelo ha despegado a las 11:54,10,18,Nubosidad variable,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-14 13:33:38,2018-04-14 11:55:00,,
VLG3197, AIRBUS A320,2018-04-14,11:00,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 10:58,16,22,Nubes altas,,21,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-14 13:33:38,2018-04-14 11:00:00,,
RYR7423, BOEING 737-800 WINGLETS,2018-04-14,11:10,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:30,10,22,Nubosidad variable,,,,-,ESTOCOLMO/SKAVSTA,NYO,-,-,,,-,-,,2018-04-14 13:33:38,2018-04-14 11:10:00,,
RYR6874, BOEING 737-800 WINGLETS,2018-04-14,10:20,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 12:22,13,17,Lluvia,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:37,2018-04-14 10:20:00,,
RYR1102, BOEING 737-800 WINGLETS,2018-04-14,10:55,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 10:55,16,22,Nubes altas,,8,,-,BERLIN /SCHONEFELD,SXF,-,-,,,-,-,,2018-04-14 13:33:37,2018-04-14 10:55:00,,
EDW201, AIRBUS A320,2018-04-14,10:30,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:32,17,21,Nubes altas,,,,-,ZURICH,ZRH,-,-,,,-,-,,2018-04-14 13:33:37,2018-04-14 10:30:00,,
EZS1250, AIRBUS A320,2018-04-14,10:30,LANZAROTE,ACE,1,El vuelo ha despegado a las 10:29,15,22,Nubes altas,,5,,-,BASEL /MULHOUSE,BSL,-,-,,,-,-,,2018-04-14 13:33:37,2018-04-14 10:30:00,,
IBE8111, ATR-42/72,2018-04-14,12:05,IBIZA,IBZ,1,El vuelo ha despegado a las 12:08,12,16,Llovizna ,,5,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-14 13:33:37,2018-04-14 12:05:00,,
EZS1338, AIRBUS A320,2018-04-14,09:15,SANTIAGO,SCQ,T,El vuelo ha despegado a las 12:35,9,15,Nubosidad variable,,11,,-,GINEBRA,GVA,-,-,,,-,-,,2018-04-14 13:33:37,2018-04-14 09:15:00,,
